id,證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
768,6214,精誠            ,"99,000","660,000","-561,000",0.0,0.0,0.0,0,0,0,"-1,000","1,000","2,000","-1,000",0,0,0,"-562,000"
769,6215,和椿            ,"2,000","5,000","-3,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-4,000"
770,6216,居易            ,"1,000","26,000","-25,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-25,000"
771,6224,聚鼎            ,"71,000","227,000","-156,000",0.0,0.0,0.0,0,0,0,"10,000","17,000","7,000","10,000",0,0,0,"-146,000"
772,6226,光鼎            ,"55,000","104,000","-49,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-49,000"
773,6230,超眾            ,"472,000","219,000","253,000",0.0,0.0,0.0,"7,000",0,"7,000","-158,000",0,"138,000","-138,000","14,000","34,000","-20,000","102,000"
774,6235,華孚            ,"28,000","50,000","-22,000",0.0,0.0,0.0,0,0,0,"-4,000",0,"4,000","-4,000",0,0,0,"-26,000"
775,6239,力成            ,"3,595,737","3,154,096","441,641",0.0,0.0,0.0,"2,000","53,000","-51,000","-293,000","37,000","229,000","-192,000","26,000","127,000","-101,000","97,641"
776,6243,迅杰            ,"1,000","11,000","-10,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-10,000"
777,6251,定穎            ,"2,577,000","2,064,000","513,000",0.0,0.0,0.0,0,0,0,"-1,402,000","298,000","1,700,000","-1,402,000",0,0,0,"-889,000"
778,6257,矽格            ,"740,000","3,070,000","-2,330,000",0.0,0.0,0.0,0,0,0,"-175,000","270,000","329,000","-59,000","21,000","137,000","-116,000","-2,505,000"
779,6269,台郡            ,"2,818,000","3,854,000","-1,036,000",0.0,0.0,0.0,"40,000","43,000","-3,000","-620,000","126,000","512,000","-386,000","44,000","278,000","-234,000","-1,659,000"
780,6271,同欣電          ,"1,867,000","1,933,000","-66,000",0.0,0.0,0.0,"108,000","631,000","-523,000","186,000","460,000","187,000","273,000","11,000","98,000","-87,000","-403,000"
781,6277,宏正            ,"16,000","57,000","-41,000",0.0,0.0,0.0,0,0,0,"-6,000",0,"6,000","-6,000",0,0,0,"-47,000"
782,6278,台表科          ,"1,258,000","1,816,000","-558,000",0.0,0.0,0.0,"60,000","83,000","-23,000","-258,000","15,000","32,000","-17,000","11,000","252,000","-241,000","-839,000"
783,6281,全國電          ,"5,000","34,834","-29,834",0.0,0.0,0.0,0,0,0,"-7,000",0,"7,000","-7,000",0,0,0,"-36,834"
784,6282,康舒            ,"779,000","1,173,000","-394,000",0.0,0.0,0.0,0,0,0,"-156,000","17,000","123,000","-106,000","9,000","59,000","-50,000","-550,000"
785,6283,淳安            ,"217,000","64,000","153,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"152,000"
786,6285,啟碁            ,"745,000","1,349,000","-604,000",0.0,0.0,0.0,"2,000",0,"2,000","-42,000","63,000","69,000","-6,000",0,"36,000","-36,000","-644,000"
787,6288,聯嘉            ,"671,000","311,000","360,000",0.0,0.0,0.0,0,0,0,"7,000","9,000","2,000","7,000",0,0,0,"367,000"
788,6405,悅城            ,"1,000","5,000","-4,000",0.0,0.0,0.0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-3,000"
789,6409,旭隼            ,"351,000","247,500","103,500",0.0,0.0,0.0,0,0,0,"-9,000",0,"9,000","-9,000",0,0,0,"94,500"
790,6412,群電            ,"253,000","666,821","-413,821",0.0,0.0,0.0,"1,000",0,"1,000","-32,000",0,"32,000","-32,000",0,0,0,"-444,821"
791,6414,樺漢            ,"93,000","177,000","-84,000",0.0,0.0,0.0,0,"108,000","-108,000","-161,000","101,000","216,000","-115,000","13,000","59,000","-46,000","-353,000"
792,6415,矽力-KY         ,"759,000","676,932","82,068",0.0,0.0,0.0,"7,000","18,000","-11,000","-31,000",0,"4,000","-4,000","1,000","28,000","-27,000","40,068"
793,6416,瑞祺電通        ,"720,000","426,000","294,000",0.0,0.0,0.0,"300,000","318,000","-18,000","15,000","155,000","140,000","15,000",0,0,0,"291,000"
794,6431,光麗-KY         ,"7,000","2,000","5,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"5,000"
795,6442,光聖            ,"6,000","21,000","-15,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-15,000"
796,6443,元晶            ,"174,000","68,000","106,000",0.0,0.0,0.0,0,0,0,"-200,000",0,"200,000","-200,000",0,0,0,"-94,000"
