公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收,date
1416,廣豐,-,-6.39,16627,-15.59,18440,15564,-20.33,222238,177040,2020-11
1435,中福,-,0.07,1267,-6.9,1362,1268,-27.47,17437,12646,2020-11
1437,勤益控,-,4.12,43413,8.33,41724,45203,-4.22,492221,471414,2020-11
1516,川飛,-,-16.67,66346,-14.2,64432,55282,30.55,528466,689946,2020-11
2062,橋椿,109年10月營收較去年同期增加，主係客戶需求增加所致。,-12.38,829591,53.67,472998,726869,11.47,5181019,5775792,2020-11
2348,海悅,本月及本年度增減百分比達50％以上，係因個案銷售狀況良好,9.49,346859,142.07,156883,379778,162.89,1022408,2687860,2020-11
2358,廷鑫,-,-3.42,194839,10.09,170902,188161,-1.86,1377149,1351511,2020-11
2443,億麗,因大宗物資訂單變動及原列入合併營收之Chung Hong Electronics Poland Sp. z o. o 喪失控制權不列入，營業收入因而產生差異。,13.06,23552,-41.71,45687,26629,-46.26,749024,402458,2020-11
2496,卓越,-,-1.8,60102,-29.14,83297,59017,-10.73,739102,659729,2020-11
2514,龍邦,-,-24.33,1017287,1.42,758910,769730,30.95,6108318,7999407,2020-11
2904,匯僑,-,1.91,43834,8.82,41049,44673,3.86,427362,443878,2020-11
3040,遠見,-,-4.72,14316,-15.8,16200,13640,-24.78,164499,123720,2020-11
3557,嘉威,併購致累計合併營收較去年增加。,15.93,379223,4.62,420200,439650,291.1,964485,3772169,2020-11
4536,拓凱,-,-10.89,704355,21.76,515427,627635,-4.31,6113812,5849930,2020-11
6184,大豐電,-,3.67,165662,3.81,165444,171755,-0.93,1674253,1658567,2020-11
6464,台數科,-,-0.04,352404,43.62,245258,352241,48.43,2435586,3615373,2020-11
6504,南六,新增產能,-4.09,987449,64.72,574929,947060,45.03,5409643,7846067,2020-11
6581,鋼聯,今年10月出貨數量較去年10月增加。,46.89,105097,80.77,85400,154379,-14.63,1372158,1171312,2020-11
6592,和潤企業,-,3.34,1239898,8.62,1179697,1281434,5.92,11320442,11991328,2020-11
6625,必應,-,-39.15,104872,45.98,43708,63808,-26.93,707859,517222,2020-11
6655,科定,-,0.13,205850,0.74,204603,206134,-19.74,2035887,1633903,2020-11
6670,復盛應用,-,3.03,1199857,-9.28,1362856,1236251,-21.9,13475275,10524156,2020-11
6754,匯僑設計,-,-0.72,242170,-32.13,354283,240418,-23.34,3382766,2593022,2020-11
8033,雷虎,-,81.09,55225,32.32,75579,100008,2.01,695394,709387,2020-11
8341,日友,-,7.35,231614,12.27,221447,248639,10.3,2131317,2350937,2020-11
8422,可寧衛,-,1.28,222162,-13.51,260188,225020,-0.11,2238328,2235793,2020-11
8463,潤泰材,-,0.32,320259,5.86,303508,321315,2.18,2558450,2614302,2020-11
8464,億豐,-,-2.26,2271760,4.32,2128163,2220198,-0.81,20032143,19868588,2020-11
8473,山林水,-,12.04,313456,35.99,258255,351217,-0.62,3648302,3625563,2020-11
8478,東哥遊艇,主係認列遊艇銷貨收入增加所致,23.56,225623,288.52,71758,278795,37.39,2319969,3187431,2020-11
8481,政伸,-,-9.37,147038,17.48,113427,133259,8.69,1002182,1089279,2020-11
9902,台火,本月營收較去年同期減少及本月累計營收較去年同期增加主要皆係投標車輛及進口汽車銷售營收變化所致,-34.5,40816,-60.36,67455,26733,70.29,165783,282319,2020-11
9904,寶成,-,8.66,21105869,-14.72,26894838,22934488,-21.49,261041349,204924504,2020-11
9905,大華,-,-32.72,700705,-12.79,540548,471387,-9.38,6882339,6236756,2020-11
9907,統一實,-,-20.8,2984799,3.58,2282071,2363827,-6.77,27254603,25407262,2020-11
9910,豐泰,合併營業收入為本公司自結數,-9.78,6324316,-8.56,6240078,5705763,-6.76,61187678,57045849,2020-11
9911,櫻花,-,5.78,563113,14.46,520426,595689,7.87,4788718,5165935,2020-11
9914,美利達,-,-7.56,2399648,-17.28,2681725,2218109,-5.11,23587266,22381394,2020-11
9917,中保科,-,-4.43,1185105,4.06,1088317,1132564,1.91,11090432,11302567,2020-11
9919,康那香,-,-10.95,472726,18.61,354874,420930,27.78,3368797,4304826,2020-11
9921,巨大,-,-11.52,6448009,2.33,5574519,5704790,9.41,53231564,58241197,2020-11
9924,福興,-,-9.82,884277,20.2,663342,797361,2.12,7265587,7419769,2020-11
9925,新保,-,-3.04,607014,-1.38,596825,588558,1.7,5881006,5981460,2020-11
9927,泰銘,-,-15.53,792545,-25.93,903825,669384,-14.28,8134093,6972215,2020-11
9928,中視,-,-6.52,66159,2.9,60097,61844,6.21,585700,622080,2020-11
9929,秋雨,因新型冠狀病毒肺炎疫情影響子公司媒體收入,-1.91,60399,-38.78,96774,59241,-35.07,962001,624540,2020-11
9930,中聯資源,-,1.38,801136,0.01,812116,812257,4.17,7820447,8146983,2020-11
9933,中鼎,-,-12.82,5200379,7.95,4199590,4533521,-8.03,47252610,43457380,2020-11
9934,成霖,-,-1.76,1694772,21.97,1364908,1664846,-4.88,14351149,13649678,2020-11
9935,慶豐富,-,-12.48,726229,25.7,505586,635557,7.69,4678693,5038727,2020-11
9938,百和,-,-7.13,1308617,-3.11,1254286,1215235,-5.0,12863266,12219125,2020-11
9939,宏全,-,-24.0,1735994,-9.33,1455158,1319247,-10.52,18587573,16630488,2020-11
9940,信義,-,10.93,1165584,42.69,906193,1293075,0.21,10210888,10232455,2020-11
9941,裕融,-,-3.34,2489928,-0.11,2409458,2406671,6.49,23194026,24700782,2020-11
9942,茂順,-,-1.22,252441,4.02,239693,249351,-7.44,2492041,2306543,2020-11
9944,新麗,-,0.2,187955,-2.22,192624,188346,-19.22,2455241,1983152,2020-11
9945,潤泰新,-,-20.42,1927387,-8.16,1670152,1533763,2.01,14184034,14469275,2020-11
9955,佳龍,"受國際金價持續維持高檔影響,銷售黃金增加,導致營收增加。",40.17,210035,145.18,120083,294426,48.29,1484729,2201751,2020-11
全部國內上市公司合計,全部國內上市公司合計,,2.55,2884744997,0.65,2939335563,2958468735,-1.5,26062248154,25669352717,2020-11
