證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16,date
2723,美食-KY,"513,311",417,"51,371,854",101.00,101.50,99.60,99.80,-,0.7,99.80,5,99.90,2,26.68,,2020-10-16
2727,王品,"219,001",188,"16,439,962",75.50,75.80,74.70,74.80,-,0.7,74.80,5,75.00,1,55.82,,2020-10-16
2731,雄獅,"58,030",51,"3,867,525",67.10,67.10,66.50,66.60,-,0.5,66.50,6,66.70,1,0.00,,2020-10-16
2739,寒舍,"78,000",53,"1,911,600",24.10,24.90,24.10,24.15,+,0.05,24.10,3,24.35,3,0.00,,2020-10-16
2748,雲品,"70,000",65,"2,814,500",40.75,40.95,39.90,40.10,-,0.35,40.05,1,40.10,3,31.57,,2020-10-16
2801,彰銀,"3,479,802","1,513","60,169,334",17.40,17.40,17.20,17.20,-,0.1,17.20,388,17.25,19,17.55,,2020-10-16
2809,京城銀,"1,604,906",841,"63,269,611",39.45,39.70,39.05,39.40,+,0.1,39.40,19,39.45,19,9.54,,2020-10-16
2812,台中銀,"3,260,623","1,139","35,151,207",10.85,10.85,10.75,10.75,-,0.05,10.75,218,10.80,420,9.86,,2020-10-16
2816,旺旺保,"29,200",25,"554,468",18.95,19.00,18.90,19.00,+,0.1,18.95,1,19.00,2,6.91,,2020-10-16
2820,華票,"738,192",320,"10,863,906",14.65,14.75,14.65,14.75,+,0.1,14.70,22,14.75,153,14.60,,2020-10-16
2823,中壽,"5,521,396","2,404","108,338,156",19.70,19.70,19.55,19.55,-,0.15,19.55,283,19.60,148,6.17,,2020-10-16
2832,台產,"48,261",37,"951,788",19.70,19.80,19.65,19.80,+,0.05,19.65,29,19.80,40,10.59,,2020-10-16
2834,臺企銀,"5,574,603","2,159","53,378,245",9.57,9.61,9.55,9.55,-,0.02,9.55,234,9.56,36,12.24,,2020-10-16
2836,高雄銀,"1,341,719",140,"13,477,340",10.05,10.10,10.00,10.05, ,0.0,10.00,417,10.05,31,13.58,,2020-10-16
2838,聯邦銀,"286,016",157,"2,885,047",10.10,10.15,10.05,10.10, ,0.0,10.05,130,10.10,83,9.44,,2020-10-16
2838A,聯邦銀甲特,"36,057",21,"1,881,786",52.10,52.20,52.10,52.20,-,0.1,52.10,38,52.30,7,0.00,,2020-10-16
2841,台開,"2,107,727",459,"16,175,683",7.72,7.74,7.62,7.66,-,0.08,7.66,16,7.67,1,0.00,,2020-10-16
2845,遠東銀,"1,949,977",544,"19,956,992",10.20,10.30,10.20,10.25, ,0.0,10.25,36,10.30,434,11.26,,2020-10-16
2849,安泰銀,"25,016",24,"359,174",14.35,14.45,14.25,14.45,+,0.1,14.25,16,14.45,12,13.50,,2020-10-16
2850,新產,"77,012",49,"2,739,878",35.60,35.60,35.50,35.60, ,0.0,35.55,6,35.60,2,6.87,,2020-10-16
2851,中再保,"27,127",22,"554,744",20.45,20.50,20.40,20.45,-,0.05,20.40,13,20.45,43,8.59,,2020-10-16
2852,第一保,"106,039",41,"1,373,351",13.00,13.00,12.90,13.00, ,0.0,12.90,2,13.00,79,12.26,,2020-10-16
2855,統一證,"1,597,047",619,"23,625,138",14.75,14.85,14.70,14.85, ,0.0,14.80,48,14.85,71,10.84,,2020-10-16
2867,三商壽,"1,386,460",442,"12,419,885",8.92,9.00,8.91,8.98,+,0.06,8.98,2,8.99,7,4.12,,2020-10-16
2880,華南金,"7,527,732","3,658","131,464,226",17.50,17.55,17.40,17.40,-,0.1,17.40,"1,543",17.45,227,23.51,,2020-10-16
2881,富邦金,"10,915,651","3,444","452,856,633",41.30,41.65,41.30,41.35,+,0.05,41.35,49,41.40,43,6.98,,2020-10-16
2881A,富邦特,"102,580",25,"6,381,073",62.20,62.30,62.20,62.20,-,0.1,62.20,7,62.30,81,0.00,,2020-10-16
2881B,富邦金乙特,"59,054",14,"3,649,615",61.90,61.90,61.80,61.90,-,0.1,61.80,1,61.90,6,0.00,,2020-10-16
2882,國泰金,"10,972,262","4,414","419,299,833",38.25,38.35,38.15,38.15,-,0.05,38.15,269,38.20,64,9.13,,2020-10-16
2882A,國泰特,"10,333",12,"641,879",62.20,62.20,62.10,62.20, ,0.0,62.10,50,62.20,16,0.00,,2020-10-16
2882B,國泰金乙特,"18,805",17,"1,164,065",61.90,62.00,61.90,62.00,-,0.1,61.90,41,62.00,6,0.00,,2020-10-16
2883,開發金,"12,689,657","2,683","107,203,330",8.44,8.50,8.42,8.42, ,0.0,8.42,186,8.43,35,15.31,,2020-10-16
2884,玉山金,"25,715,482","11,938","641,053,250",25.00,25.00,24.85,24.90,-,0.15,24.90,224,24.95,237,14.82,,2020-10-16
2885,元大金,"42,232,666","3,741","759,847,388",18.05,18.10,17.90,17.90,-,0.1,17.90,438,17.95,553,10.17,,2020-10-16
2886,兆豐金,"13,914,013","6,564","386,361,869",27.80,27.85,27.70,27.70,-,0.05,27.70,"3,589",27.75,397,15.14,,2020-10-16
2887,台新金,"5,841,108","1,844","74,790,827",12.85,12.90,12.75,12.75,-,0.1,12.75,578,12.80,246,10.90,,2020-10-16
2887E,台新戊特,"16,676",13,"881,889",52.90,52.90,52.90,52.90,+,0.1,52.80,56,52.90,1,0.00,,2020-10-16
2887F,台新戊特二,"28,000",8,"1,419,900",50.70,50.80,50.70,50.80,+,0.1,50.70,23,50.80,9,0.00,,2020-10-16
2888,新光金,"21,902,435","2,622","176,633,432",8.03,8.09,8.03,8.04,-,0.01,8.04,203,8.05,2,7.66,,2020-10-16
2888A,新光金甲特,261,2,"11,327",--,--,--,--, ,0.0,43.95,11,44.00,12,0.00,,2020-10-16
2888B,新光金乙特,"81,888",77,"3,509,492",42.85,42.90,42.85,42.85, ,0.0,42.85,56,42.90,6,0.00,,2020-10-16
2889,國票金,"1,957,529",629,"22,976,768",11.75,11.80,11.70,11.75, ,0.0,11.70,259,11.75,313,12.11,,2020-10-16
2890,永豐金,"7,943,265","1,258","85,659,067",10.75,10.85,10.75,10.75, ,0.0,10.75,"2,601",10.80,439,10.44,,2020-10-16
2891,中信金,"25,088,485","7,899","451,266,930",18.00,18.15,17.90,17.90,-,0.05,17.90,"3,166",17.95,82,8.61,,2020-10-16
2891B,中信金乙特,29,1,"1,864",--,--,--,--, ,0.0,64.00,1,64.90,7,0.00,,2020-10-16
2891C,中信金丙特,"8,014",9,"501,265",62.90,62.90,62.50,62.50,-,0.3,62.40,5,62.70,1,0.00,,2020-10-16
2892,第一金,"12,624,638","5,363","257,714,641",20.50,20.60,20.30,20.30,-,0.15,20.30,"2,157",20.35,3,13.90,,2020-10-16
2897,王道銀行,"1,875,787",498,"12,409,010",6.63,6.64,6.60,6.61,-,0.04,6.61,85,6.62,41,22.03,,2020-10-16
2897A,王道銀甲特,"1,634",2,"16,503",10.10,10.10,10.10,10.10, ,0.0,10.10,267,10.15,43,0.00,,2020-10-16
2901,欣欣,"7,763",31,"185,632",23.95,23.95,23.80,23.90,-,0.1,23.80,6,23.90,2,68.29,,2020-10-16
2903,遠百,"323,090",183,"7,692,917",23.80,23.95,23.75,23.75,-,0.15,23.75,25,23.85,3,22.41,,2020-10-16
2904,匯僑,"42,000",27,"1,011,650",24.00,24.25,24.00,24.05,-,0.1,24.05,2,24.20,2,11.56,,2020-10-16
2905,三商,"716,748",418,"15,252,023",21.30,21.45,21.20,21.20,-,0.2,21.20,57,21.30,3,5.84,,2020-10-16
2906,高林,"75,500",37,"1,022,549",13.60,13.65,13.50,13.55, ,0.0,13.55,2,13.60,18,150.56,,2020-10-16
2908,特力,"114,436",46,"2,838,623",24.90,24.90,24.65,24.80,+,0.05,24.75,4,24.80,8,17.97,,2020-10-16
2910,統領,"3,000",3,"96,700",32.00,32.35,32.00,32.35,+,0.05,31.85,1,32.50,1,70.33,,2020-10-16
2911,麗嬰房,"248,225",120,"1,639,215",6.61,6.63,6.55,6.61,+,0.03,6.61,1,6.62,12,0.00,,2020-10-16
2912,統一超,"936,014",760,"252,702,266",268.50,271.00,267.50,270.00,+,2.5,270.00,32,270.50,7,27.69,,2020-10-16
2913,農林,"848,156",340,"14,326,556",17.00,17.00,16.80,16.85,-,0.2,16.85,15,16.90,9,0.00,,2020-10-16
2915,潤泰全,"711,883",375,"46,621,644",65.30,66.00,65.20,65.40, ,0.0,65.30,24,65.50,2,5.03,,2020-10-16
2923,鼎固-KY,"20,003",14,"492,478",24.80,24.80,24.50,24.65,-,0.3,24.20,1,24.65,3,0.00,,2020-10-16
2929,淘帝-KY,"659,185",362,"20,532,586",31.35,31.40,31.00,31.05,-,0.3,31.05,5,31.10,3,0.00,,2020-10-16
2936,客思達-KY,"3,100",4,"62,310",20.10,20.10,20.10,20.10, ,0.0,19.75,5,20.10,1,167.50,,2020-10-16
2939,凱羿-KY,"672,200",357,"62,332,400",92.80,95.00,92.00,92.10,-,0.7,92.10,10,92.20,3,107.09,,2020-10-16
3002,歐格,"888,664",353,"10,925,334",12.75,12.80,12.05,12.15,-,0.5,12.10,15,12.15,2,22.92,,2020-10-16
3003,健和興,"516,012",349,"20,139,580",38.65,39.45,38.65,38.80,+,0.15,38.80,12,38.95,9,14.37,,2020-10-16
3004,豐達科,"44,056",37,"2,184,088",49.60,49.70,49.40,49.70,-,0.05,49.55,1,49.70,1,9.67,,2020-10-16
3005,神基,"1,962,140","1,158","90,986,743",45.60,46.90,45.50,46.80,+,1.05,46.80,45,46.85,16,11.17,,2020-10-16
3006,晶豪科,"6,193,015","3,377","255,029,204",41.75,41.95,40.30,40.70,-,0.6,40.65,19,40.70,32,12.48,,2020-10-16
3008,大立光,"1,067,729","2,747","3,189,747,420","2,970.00","3,020.00","2,960.00","2,965.00",+,10.0,"2,965.00",4,"2,970.00",3,14.02,,2020-10-16
3010,華立,"559,223",408,"32,330,500",57.50,58.30,57.30,57.70,+,0.2,57.50,2,57.70,7,8.66,,2020-10-16
3011,今皓,"210,950",90,"1,386,224",6.68,6.68,6.45,6.57, ,0.0,6.50,22,6.57,5,0.00,,2020-10-16
3013,晟銘電,"131,999",71,"1,676,881",12.75,12.80,12.65,12.65,-,0.05,12.60,10,12.65,5,12.05,,2020-10-16
3014,聯陽,"1,585,395","1,034","115,659,017",73.50,74.10,71.60,72.00,-,1.6,71.90,23,72.00,2,17.14,,2020-10-16
3015,全漢,"1,437,124",900,"49,329,577",34.15,34.95,33.55,33.75,-,0.35,33.75,4,33.80,39,15.07,,2020-10-16
3016,嘉晶,"2,477,471","1,733","161,872,442",66.20,66.80,64.20,64.70,-,1.6,64.60,2,64.70,8,718.89,,2020-10-16
3017,奇鋐,"16,135,414","9,487","1,112,186,252",70.10,70.80,67.80,68.10,-,1.9,68.10,53,68.20,13,18.41,,2020-10-16
3018,同開,"117,000",80,"2,444,400",21.05,21.20,20.70,20.70,-,0.35,20.70,4,20.90,1,0.00,,2020-10-16
3019,亞光,"791,683",569,"51,892,741",65.80,66.30,64.70,64.80,-,0.8,64.80,26,64.90,8,35.80,,2020-10-16
3021,鴻名,"117,039",70,"1,810,292",15.55,15.60,15.30,15.30,-,0.2,15.30,5,15.40,5,12.24,,2020-10-16
3022,威強電,"210,355",156,"9,241,697",43.70,44.25,43.35,43.90,+,0.3,43.90,5,43.95,2,10.89,,2020-10-16
3023,信邦,"1,158,708","1,021","224,909,436",195.50,198.00,191.00,192.00,-,3.5,192.00,7,192.50,7,23.79,,2020-10-16
3024,憶聲,"1,522,324",416,"17,078,545",11.20,11.35,11.15,11.15,-,0.05,11.15,51,11.25,17,61.94,,2020-10-16
3025,星通,"57,000",31,"1,083,900",19.10,19.10,19.00,19.05,-,0.2,19.00,3,19.05,2,29.31,,2020-10-16
3026,禾伸堂,"871,314",629,"89,525,028",102.00,103.50,101.50,102.00,+,0.5,101.50,62,102.00,12,17.59,,2020-10-16
3027,盛達,"10,984,095","5,507","263,112,459",25.15,25.15,22.90,22.90,-,2.5,22.90,259,22.95,5,0.00,,2020-10-16
3028,增你強,"992,025",473,"20,993,767",21.10,21.30,20.95,20.95,-,0.1,20.95,20,21.00,3,15.29,,2020-10-16
3029,零壹,"610,235",382,"22,978,231",37.95,37.95,37.55,37.55,-,0.4,37.55,6,37.60,1,11.70,,2020-10-16
3030,德律,"562,940",413,"31,500,332",55.60,56.30,55.40,56.10,+,0.5,56.00,3,56.10,6,12.49,,2020-10-16
3031,佰鴻,"108,060",69,"1,467,004",13.65,13.75,13.50,13.50,-,0.1,13.50,4,13.55,8,12.50,,2020-10-16
3032,偉訓,"3,774,850","2,535","191,065,608",51.10,52.30,49.55,50.50,-,0.2,50.50,1,50.60,37,15.44,,2020-10-16
3033,威健,"722,763",332,"12,942,590",17.95,18.00,17.80,17.90,-,0.05,17.85,5,17.90,6,16.73,,2020-10-16
3034,聯詠,"3,896,559","2,605","1,083,377,611",278.50,281.00,275.00,278.50,-,1.0,278.00,78,278.50,27,19.71,,2020-10-16
3035,智原,"1,776,891","1,102","75,781,990",43.10,43.30,42.15,42.25,-,0.85,42.25,14,42.30,3,27.80,,2020-10-16
3036,文曄,"725,707",486,"26,935,254",37.20,37.40,37.00,37.10, ,0.0,37.10,1,37.15,8,9.66,,2020-10-16
3037,欣興,"60,837,478","29,866","5,237,809,070",86.60,87.90,83.40,83.70,-,1.8,83.70,197,83.80,9,29.47,,2020-10-16
3038,全台,"977,201",412,"16,612,286",17.15,17.15,16.85,16.90,-,0.25,16.90,95,16.95,13,9.39,,2020-10-16
3040,遠見,"169,201",125,"5,821,793",34.35,34.70,34.10,34.25,+,0.2,34.25,1,34.30,1,8.63,,2020-10-16
3041,揚智,"1,062,691",596,"25,861,405",24.60,24.65,24.00,24.15,-,0.35,24.10,22,24.15,25,0.00,,2020-10-16
3042,晶技,"12,035,042","8,185","912,721,250",74.60,77.40,74.10,74.60,+,0.6,74.60,55,74.80,19,21.31,,2020-10-16
3043,科風,"935,870",256,"8,324,526",9.14,9.14,8.80,8.80,-,0.11,8.80,32,8.81,39,0.00,,2020-10-16
3044,健鼎,"1,838,109","1,404","217,412,644",118.50,119.50,117.00,117.00,-,2.0,117.00,7,117.50,5,10.32,,2020-10-16
3045,台灣大,"3,260,149","2,483","311,287,407",96.00,96.30,95.00,95.00,-,1.0,95.00,675,95.10,51,21.25,,2020-10-16
3046,建碁,"10,413",10,"161,401",15.50,15.50,15.50,15.50, ,0.0,15.50,11,15.85,5,0.00,,2020-10-16
3047,訊舟,"3,105,424","1,233","43,770,670",14.35,14.45,13.80,13.90,-,0.45,13.85,25,13.90,9,0.00,,2020-10-16
3048,益登,"1,282,301",549,"23,075,568",18.00,18.10,17.80,18.00, ,0.0,17.85,22,18.00,39,8.74,,2020-10-16
3049,和鑫,"20,571,518","4,995","210,344,554",9.91,10.50,9.88,9.98,+,0.08,9.98,127,9.99,68,14.26,,2020-10-16
3050,鈺德,"9,740,008","2,993","116,695,591",12.35,12.40,11.45,11.95,-,0.45,11.80,22,11.95,9,19.59,,2020-10-16
3051,力特,"144,495",44,"662,440",4.60,4.63,4.57,4.59,-,0.08,4.58,15,4.59,29,0.00,,2020-10-16
3052,夆典,"495,509",192,"5,460,271",11.05,11.10,10.95,10.95,-,0.1,10.95,74,11.00,69,5.86,,2020-10-16
3054,立萬利,"13,000",11,"295,450",22.70,22.80,22.70,22.70,-,0.2,22.70,1,22.90,1,"2,270.00",,2020-10-16
3055,蔚華科,"1,305,550",789,"47,866,809",36.70,37.25,36.05,36.20,-,0.15,36.15,5,36.20,2,0.00,,2020-10-16
3056,總太,"635,456",409,"24,579,620",38.60,38.90,38.50,38.80,+,0.1,38.65,10,38.80,8,10.72,,2020-10-16
3057,喬鼎,"400,413",280,"4,615,192",11.50,11.75,11.30,11.40,-,0.15,11.40,5,11.45,5,0.00,,2020-10-16
3058,立德,"1,023,694",350,"8,375,902",8.00,8.24,7.99,8.21,+,0.17,8.21,21,8.22,34,0.00,,2020-10-16
3059,華晶科,"1,421,174",488,"38,206,874",26.90,27.20,26.55,26.80,+,0.1,26.70,19,26.80,17,59.56,,2020-10-16
3060,銘異,"424,880",224,"5,968,370",14.10,14.25,13.90,14.00,-,0.15,14.00,7,14.05,3,0.00,,2020-10-16
3062,建漢,"1,363,475",590,"19,226,047",14.10,14.35,13.95,13.95,-,0.1,13.95,17,14.00,11,697.50,,2020-10-16
3090,日電貿,"722,631",558,"32,604,965",44.85,45.40,44.60,45.20,+,0.35,45.00,12,45.20,2,13.53,,2020-10-16
3094,聯傑,"488,020",235,"10,576,030",21.95,22.05,21.30,21.60,-,0.4,21.50,60,21.60,5,39.27,,2020-10-16
3130,一零四,"3,143",8,"448,592",142.50,143.00,142.50,142.50,+,0.5,142.50,1,145.00,2,18.53,,2020-10-16
3149,正達,"14,292,312","4,562","214,942,084",14.65,15.85,14.35,15.00,+,0.35,14.90,15,15.00,20,0.00,,2020-10-16
3164,景岳,"60,900",47,"1,424,769",23.40,23.60,23.00,23.10,-,0.25,23.10,1,23.15,6,56.34,,2020-10-16
3167,大量,"37,170",31,"1,627,520",43.65,44.00,43.65,43.70,+,0.05,43.65,11,43.70,3,20.52,,2020-10-16
3189,景碩,"16,679,039","10,362","1,198,428,945",72.50,73.90,70.00,70.10,-,2.7,70.10,113,70.20,14,778.89,,2020-10-16
3209,全科,"320,216",175,"6,294,917",19.75,19.75,19.60,19.60,-,0.05,19.55,33,19.65,33,9.03,,2020-10-16
3229,晟鈦,"69,325",46,"644,609",9.41,9.41,9.25,9.31,-,0.14,9.31,1,9.35,3,0.00,,2020-10-16
3231,緯創,"9,436,302","4,368","273,561,958",29.10,29.30,28.80,28.80,-,0.3,28.80,338,28.85,19,9.86,,2020-10-16
3257,虹冠電,"199,525",134,"14,016,986",70.50,71.20,69.50,69.50,+,0.2,69.50,10,69.80,5,28.37,,2020-10-16
3266,昇陽,"359,208",145,"5,360,007",14.80,15.20,14.65,14.65, ,0.0,14.65,1,14.75,3,29.30,,2020-10-16
3296,勝德,"93,565",39,"1,309,580",14.10,14.30,13.70,14.05,-,0.05,13.90,7,14.05,3,0.00,,2020-10-16
3305,昇貿,"399,209",250,"10,180,247",26.20,26.30,25.05,25.10,-,0.9,25.10,19,25.15,1,22.21,,2020-10-16
3308,聯德,"18,997",40,"129,210",6.85,6.89,6.75,6.75,-,0.05,6.74,2,6.79,1,0.00,,2020-10-16
3311,閎暉,"114,052",78,"3,083,743",27.05,27.15,26.90,27.00,-,0.15,27.00,5,27.10,5,0.00,,2020-10-16
3312,弘憶股,"117,351",86,"1,571,300",13.50,13.50,13.30,13.40,-,0.05,13.35,5,13.40,16,11.96,,2020-10-16
3321,同泰,"2,585,009","1,195","41,919,289",15.45,16.90,15.10,16.20,+,0.75,16.20,5,16.25,6,0.00,,2020-10-16
3338,泰碩,"1,069,421",760,"65,921,902",62.90,62.90,60.50,60.70,-,1.6,60.70,61,60.80,14,16.10,,2020-10-16
3346,麗清,"3,643,734","1,935","130,957,024",35.00,36.90,34.60,36.25,+,0.45,36.25,55,36.30,11,0.00,,2020-10-16
3356,奇偶,"507,640",339,"12,399,010",24.10,24.85,24.00,24.00,+,0.05,24.00,20,24.35,6,266.67,,2020-10-16
3376,新日興,"828,248",630,"118,132,720",145.00,145.50,141.00,141.00,-,4.0,141.00,20,141.50,1,18.24,,2020-10-16
3380,明泰,"1,302,710",709,"35,307,604",27.10,27.50,26.80,26.90,-,0.4,26.90,9,26.95,2,61.14,,2020-10-16
3383,新世紀,"106,997",44,"479,585",4.51,4.55,4.41,4.50,-,0.26,4.52,1,4.60,2,0.00,,2020-10-16
3406,玉晶光,"6,960,739","5,783","3,860,173,799",568.00,573.00,535.00,535.00,-,32.0,535.00,80,536.00,4,18.04,,2020-10-16
3413,京鼎,"1,626,576","1,242","295,557,680",186.00,186.00,178.50,179.00,-,5.5,178.50,27,179.50,11,13.82,,2020-10-16
3416,融程電,"159,100",124,"12,448,979",78.80,79.00,77.50,78.30, ,0.0,78.00,1,78.30,2,25.10,,2020-10-16
3419,譁裕,"120,829",65,"1,562,909",13.05,13.05,12.80,12.85,-,0.1,12.85,10,12.90,8,0.00,,2020-10-16
3432,台端,"1,588,636",397,"22,360,847",13.00,14.15,13.00,14.15,+,1.25,14.15,614,--,0,23.58,,2020-10-16
3437,榮創,"2,978,201","1,629","68,272,882",23.40,23.40,22.55,22.60,-,0.8,22.55,10,22.60,4,0.00,,2020-10-16
3443,創意,"2,015,097","1,656","541,616,496",275.50,276.00,264.00,264.50,-,11.5,264.00,19,265.00,9,69.24,,2020-10-16
3450,聯鈞,"2,769,847","1,823","184,826,349",66.60,67.30,66.00,66.10,-,0.7,66.10,35,66.20,19,36.32,,2020-10-16
3454,晶睿,"86,831",64,"6,425,794",74.30,74.70,73.40,73.90,-,0.9,73.80,1,74.00,4,29.56,,2020-10-16
3481,群創,"112,116,088","17,915","1,069,995,409",9.72,9.74,9.40,9.41,-,0.29,9.40,"3,343",9.41,"1,061",0.00,,2020-10-16
3494,誠研,"955,164",362,"4,844,996",5.08,5.15,5.00,5.04,-,0.04,5.00,25,5.04,5,0.00,,2020-10-16
3501,維熹,"21,308",23,"979,068",46.00,46.35,45.70,45.80,-,0.2,45.70,6,45.80,3,12.58,,2020-10-16
3504,揚明光,"148,247",110,"8,052,238",54.80,54.80,54.10,54.20,-,0.4,54.10,4,54.20,7,0.00,,2020-10-16
3515,華擎,"993,948",839,"166,334,816",164.50,170.50,163.00,168.00,+,3.5,167.50,7,168.00,1,22.02,,2020-10-16
3518,柏騰,"249,163",135,"7,272,600",29.25,29.70,28.60,29.15,+,0.1,29.15,1,29.25,1,0.00,,2020-10-16
3528,安馳,"25,201",24,"1,011,849",40.20,40.40,39.95,40.35,+,0.1,40.00,1,40.35,2,13.27,,2020-10-16
3530,晶相光,"1,361,763","1,054","121,406,454",87.90,90.30,87.50,88.80,+,1.3,88.80,16,88.90,6,40.55,,2020-10-16
3532,台勝科,"15,509,725","8,956","1,878,677,573",115.00,123.00,114.50,122.50,+,10.5,122.00,12,122.50,37,39.52,,2020-10-16
3533,嘉澤,"1,351,714","1,214","649,750,650",487.00,487.00,474.00,475.00,-,15.5,475.00,6,476.00,1,18.51,,2020-10-16
3535,晶彩科,"297,324",163,"5,450,127",18.60,18.60,18.20,18.40, ,0.0,18.30,1,18.40,2,0.00,,2020-10-16
3536,誠創,"58,941",27,"292,845",4.73,5.19,4.73,5.19,+,0.47,4.85,12,5.19,8,0.00,,2020-10-16
3543,州巧,"301,600",139,"6,935,480",22.90,23.10,22.90,23.00,-,0.15,22.95,80,23.00,7,52.27,,2020-10-16
3550,聯穎,"722,002",378,"10,740,781",15.40,15.40,14.70,14.70,-,0.6,14.70,2,14.80,17,18.61,,2020-10-16
3557,嘉威,"358,272",245,"27,435,072",77.20,77.80,75.80,76.00,-,1.2,76.00,11,76.10,1,8.97,,2020-10-16
3563,牧德,"398,252",369,"116,849,954",297.50,298.00,289.00,291.00,-,7.0,291.00,5,291.50,4,18.27,,2020-10-16
3576,聯合再生,"173,256,178","48,711","2,604,129,620",15.20,15.50,14.40,15.05,-,0.8,15.00,561,15.05,25,0.00,,2020-10-16
3583,辛耘,"1,275,100",942,"76,035,200",60.40,61.10,58.10,58.10,-,1.9,58.10,38,58.20,2,19.83,,2020-10-16
3588,通嘉,"2,388,775","1,461","101,446,186",43.30,44.20,40.90,42.30,-,1.4,42.10,1,42.30,4,56.40,,2020-10-16
3591,艾笛森,"370,380",169,"4,470,690",11.85,12.20,11.85,11.95,+,0.1,11.90,25,11.95,5,0.00,,2020-10-16
3593,力銘,"151,311",75,"1,722,832",11.00,11.75,11.00,11.45,+,0.5,11.20,2,11.45,5,0.00,,2020-10-16
3596,智易,"4,358,406","2,941","411,632,833",94.50,95.00,93.10,94.10,-,0.4,94.10,15,94.20,3,16.11,,2020-10-16
3605,宏致,"6,744,007","3,792","231,545,281",35.10,35.15,33.25,33.30,-,2.1,33.30,30,33.40,35,12.29,,2020-10-16
3607,谷崧,"170,061",103,"2,151,515",12.80,12.90,12.40,12.45,-,0.3,12.45,3,12.50,1,0.00,,2020-10-16
3617,碩天,"57,700",49,"4,483,800",77.90,77.90,77.40,77.50,-,0.1,77.40,3,77.50,5,20.03,,2020-10-16
3622,洋華,"171,001",89,"3,656,321",21.55,21.80,21.05,21.05,-,0.5,21.00,20,21.05,3,20.05,,2020-10-16
3645,達邁,"2,322,201","1,295","134,396,434",59.00,59.50,56.30,56.40,-,2.5,56.40,11,56.50,3,38.11,,2020-10-16
3653,健策,"1,471,078","1,149","470,274,570",323.50,325.50,313.00,315.00,-,10.0,315.00,4,315.50,3,41.07,,2020-10-16
3661,世芯-KY,"6,636,613","5,600","3,482,495,565",550.00,550.00,495.00,500.00,-,48.0,499.50,12,500.00,9,49.16,,2020-10-16
3665,貿聯-KY,"1,478,083","1,127","318,446,428",216.50,218.50,214.00,214.00,-,3.5,214.00,63,214.50,3,15.86,,2020-10-16
3669,圓展,"7,265,186","4,605","749,732,877",106.00,107.50,100.00,101.00,-,5.0,100.50,167,101.00,3,57.39,,2020-10-16
3673,TPK-KY,"4,520,862","3,044","234,213,905",52.60,52.70,51.00,51.10,-,1.4,51.10,7,51.20,1,43.31,,2020-10-16
3679,新至陞,"627,500",444,"65,723,500",106.00,108.00,102.50,103.00,-,3.0,103.00,12,103.50,10,11.29,,2020-10-16
3682,亞太電,"15,899,316","4,741","160,156,120",9.84,10.30,9.80,10.00,+,0.18,9.99,201,10.00,51,0.00,,2020-10-16
3686,達能,"7,328,209","2,738","151,973,480",21.45,21.45,20.10,20.25,-,1.35,20.25,64,20.30,1,0.00,,2020-10-16
3694,海華,"1,116,000",619,"34,770,000",31.70,31.85,30.50,30.55,-,1.3,30.55,3,30.65,1,35.94,,2020-10-16
3698,隆達,"3,788,450","1,454","71,335,219",19.35,19.35,18.55,18.60,-,0.65,18.60,4,18.65,33,0.00,,2020-10-16
3701,大眾控,"3,999",11,"53,184",13.30,13.30,13.30,13.30,-,0.05,13.15,10,13.30,3,"1,330.00",,2020-10-16
3702,大聯大,"1,859,398",863,"73,319,974",39.20,39.60,39.20,39.45,+,0.15,39.35,74,39.45,24,10.17,,2020-10-16
3702A,大聯大甲特,"50,026",28,"2,496,590",49.95,49.95,49.90,49.95, ,0.0,49.85,39,49.95,43,0.00,,2020-10-16
3703,欣陸,"11,732,462","4,714","287,127,566",24.10,25.00,24.00,24.40,+,0.25,24.35,23,24.40,5,305.00,,2020-10-16
3704,合勤控,"3,341,015","1,499","80,356,206",24.20,24.50,23.80,23.80,-,0.5,23.80,51,23.85,1,0.00,,2020-10-16
3705,永信,"332,129",276,"14,505,134",43.25,43.90,43.20,43.85,+,0.6,43.75,1,43.85,4,14.62,,2020-10-16
3706,神達,"2,700,092","1,285","77,173,097",28.70,28.70,28.45,28.60, ,0.0,28.55,2,28.60,227,10.14,,2020-10-16
3708,上緯投控,"11,755,995","8,048","2,006,573,665",174.50,176.50,165.00,166.00,-,7.0,166.00,62,166.50,17,21.70,,2020-10-16
3711,日月光投控,"18,866,600","9,108","1,164,978,859",61.50,62.20,61.10,61.20,-,0.1,61.20,117,61.30,25,11.38,,2020-10-16
3712,永崴投控,"1,472,696",824,"55,484,491",38.30,38.30,37.10,37.40,-,0.5,37.35,15,37.40,2,0.00,,2020-10-16
4104,佳醫,"128,314",121,"7,229,062",56.20,56.60,56.10,56.40,+,0.1,56.20,13,56.40,4,14.65,,2020-10-16
4106,雃博,"280,000",180,"8,360,200",29.80,30.30,29.70,29.70,-,0.15,29.70,11,29.80,10,31.60,,2020-10-16
4108,懷特,"325,640",231,"8,215,744",25.20,25.60,25.10,25.15,-,0.05,25.10,7,25.15,1,0.00,,2020-10-16
